Generation 0
3469,";",0,,1,,,,,200,none
3414,";",0,,1,,1,,,200,none
3485,";",0,,1,,1,,,200,none
2838,";;",0,,,,1,,,200,duplicate
3434,";",0,,,,,,,200,none
3414,";",0,,1,1,,,,200,none
3431,";",0,,,1,1,,,200,none
2771,";;",0,,1,,,,,200,none
Generation 46
2800,";;",0,,1,,1,,,200,none
2804,";;",0,,,1,1,,,200,copy
3446,";",0,,1,,,,,200,none
3464,";",0,,,,,,,200,none
3421,";",0,,1,1,1,,,200,none
3421,";",0,,1,,1,,,200,none
3439,";",0,,1,1,,,,200,none
2763,";;",0,,1,1,,,,200,duplicate
3445,";",0,,,,,,,200,none
3425,";",0,,1,1,,,,200,none
3486,";",0,,1,,1,,,200,none
3479,";",0,,1,1,,,1,200,none
3506,";",0,,,1,,,,200,none
3435,";",0,,1,1,,,,200,none
3469,";",0,,1,1,,,,200,none
3449,";",0,,1,1,,,,200,none
2799,";;",0,,,1,1,,,200,none
2802,";;",0,,1,1,,,,200,duplicate
3480,";",0,,1,,1,,,200,none
3431,";",0,,1,1,,,,200,none
3402,";",0,,1,1,,,1,200,duplicate
3392,";",0,,,1,1,,,200,none
3444,";",0,,1,1,,,,200,none
3483,";",0,,,,,,,200,none
2795,";;",0,,,1,1,,,200,duplicate
3496,";",0,,1,,1,,,200,none
3454,";",0,,1,1,,,,200,none
2853,";;",0,,,1,1,,,200,none
3600,";",0,,,1,1,,,200,none
3466,";",0,,,,,,,200,none
Generation 47
3433,";",0,,,,,,,200,duplicate
3446,";",0,,1,1,1,,,200,none
3423,";",0,,,1,,,,200,none
3423,";",0,,1,,1,,,200,none
3452,";",0,,,,,,,200,duplicate
3578,";",0,,1,1,,,,200,none
2864,";;",0,,1,1,,,1,200,none
3455,";",0,,,1,1,,,200,none
2841,";;",0,,1,1,,,,200,duplicate
3436,";",0,,1,1,,,,200,none
3441,";",0,,1,1,1,,,200,none
3447,";",0,,,1,,,,200,none
3457,";",0,,1,,1,,,200,none
3468,";",0,,1,,,,,200,none
3450,";",0,,1,1,1,,,200,none
3442,";",0,,1,,1,,,200,none
3443,";",0,,1,1,1,,,200,none
3458,";",0,,1,1,1,,,200,duplicate
2864,";;",0,,1,,,,,200,duplicate
3440,";",0,,1,1,,,,200,none
2799,";;",0,,1,1,,,,200,none
3416,";",0,,1,1,1,,,200,duplicate
3395,";",0,,1,,,,1,200,none
2788,";;",0,,1,,1,,,200,duplicate
3444,";",0,,1,,1,,,200,none
3449,";",0,,1,,,,,200,none
3411,";",0,,,,1,,,200,none
3474,";",0,,,,,,,200,none
3535,";",0,,1,1,1,,,200,duplicate
3432,";",0,,1,1,,,,200,none
Generation 48
3487,";",0,,1,,1,,,200,none
3493,";",0,,,1,1,,,200,none
3439,";",0,,1,1,,,,200,none
3479,";",0,,1,1,,,,200,none
2812,";;",0,,,1,,,,200,duplicate
3485,";",0,,1,1,1,,,200,none
3437,";",0,,,1,,,,200,none
3492,";",0,,,1,,,,200,none
3426,";",0,,1,1,,,,200,none
3432,";",0,,,1,1,,,200,none
3456,";",0,,,1,,,,200,duplicate
3460,";",0,,,,,,,200,duplicate
2814,";;",0,,1,,1,,,200,duplicate
3444,";",0,,,,,,,200,none
3481,";",0,,,,,,,200,none
3499,";",0,,1,,1,,,200,none
3437,";",0,,1,1,1,,,200,none
2786,";;",0,,1,1,,,,200,none
3457,";",0,,1,,1,,,200,duplicate
3433,";",0,,1,1,,,,200,duplicate
3449,";",0,,,1,,,,200,none
3413,";",0,,1,,1,,,200,none
2794,";;",0,,1,,,,,200,none
3458,";",0,,1,,1,,,200,none
3432,";",0,,1,,1,,,200,none
3438,";",0,,1,1,,,,200,duplicate
3470,";",0,,1,,1,,,200,none
3507,";",0,,1,,1,,,200,none
3453,";",0,,1,1,1,,,200,none
3489,";",0,,,1,,,,200,none
Generation 49
3520,";",0,,,1,,,,200,none
2806,";;",0,,,1,1,,,200,none
3437,";",0,,1,,1,,,200,none
3429,";",0,,,1,,,,200,none
3465,";",0,,1,,1,,,200,none
2794,";;",0,,,1,,,,200,duplicate
3440,";",0,,1,1,,,,200,none
3432,";",0,,1,1,,,,200,duplicate
3492,";",0,,1,,1,,,200,none
3461,";",0,,1,1,1,,,200,duplicate
3442,";",0,,1,1,,,,200,none
3415,";",0,,1,1,,,,200,none
3443,";",0,,,,,,,200,none
3431,";",0,,1,1,,,,200,none
3427,";",0,,,,,,,200,none
3440,";",0,,1,,1,,,200,none
3471,";",0,,1,,1,,,200,none
3437,";",0,,,1,,,,200,none
3465,";",0,,1,,1,,,200,none
3436,";",0,,,1,1,,,200,none
3472,";",0,,,1,,,,200,none
3447,";",0,,1,1,,,,200,none
2804,";;",0,,,,,,,200,duplicate
3481,";",0,,1,1,,,,200,none
3442,";",0,,,,,,,200,none
3424,";",0,,1,,1,,,200,duplicate
3456,";",0,,1,,1,,,200,duplicate
3450,";",0,,,,,,,200,none
3564,";",0,,,1,,,,200,none
3478,";",0,,,,,,,200,none
